STATUS;VALID_ON;LOT_TYPE_FK;IDE_SCENARIO_FK;IDE_GL_REF;IDE_GL_DETAIL_REF;IDE_GL_ENTITY_REF;TYP_AMOUNT;IDE_CONTRACT_REF;IDE_INTERNAL_PARTY_REF;TYP_DC_INDICATOR;CCY_ISO_CURRENCY;OCA_AMOUNT;RCA_AMOUNT;TYP_GL_TYPE;DTE_VALUE;AUDIT_INFO
5;20240331;1;1;GEL_1611000;0;0;1;;CTP_CKV;1;EUR;536471.87;536471.87;2;31/03/2024;
5;20240331;1;1;GEL_1624000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_1714400;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_1721110;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_1721119;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_1721140;0;0;1;;CTP_CKV;1;EUR;2312407.22;2312407.22;2;31/03/2024;
5;20240331;1;1;GEL_1721148;0;0;1;;CTP_CKV;2;EUR;12407.22;12407.22;2;31/03/2024;
5;20240331;1;1;GEL_1721149;0;0;1;;CTP_CKV;2;EUR;1166974.26;1166974.26;2;31/03/2024;
5;20240331;1;1;GEL_1721150;0;0;1;;CTP_CKV;1;EUR;2627909.63;2627909.63;2;31/03/2024;
5;20240331;1;1;GEL_1721159;0;0;1;;CTP_CKV;2;EUR;1158993.74;1158993.74;2;31/03/2024;
5;20240331;1;1;GEL_1722000;0;0;1;;CTP_CKV;1;EUR;730797.37;730797.37;2;31/03/2024;
5;20240331;1;1;GEL_1722009;0;0;1;;CTP_CKV;2;EUR;614870.81;614870.81;2;31/03/2024;
5;20240331;1;1;GEL_1722100;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_1722109;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_1724100;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_1724109;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_1724200;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_1724209;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_1740000;0;0;1;;CTP_CKV;1;EUR;1475336.14;1475336.14;2;31/03/2024;
5;20240331;1;1;GEL_1740009;0;0;1;;CTP_CKV;2;EUR;146309.27;146309.27;2;31/03/2024;
5;20240331;1;1;GEL_1741000;0;0;1;;CTP_CKV;1;EUR;4013183.51;4013183.51;2;31/03/2024;
5;20240331;1;1;GEL_1741000;0;0;2;;CTP_CKV;1;EUR;2678045.54;2678045.54;2;31/03/2024;
5;20240331;1;1;GEL_1741000;0;0;666;;CTP_CKV;1;EUR;999.00;999.00;2;31/03/2024;
5;20240331;1;1;GEL_1741009;0;0;1;;CTP_CKV;2;EUR;1335137.97;1335137.97;2;31/03/2024;
5;20240331;1;1;GEL_1741010;0;0;1;;CTP_CKV;1;EUR;440442.01;440442.01;2;31/03/2024;
5;20240331;1;1;GEL_1741019;0;0;1;;CTP_CKV;2;EUR;242243.10;242243.10;2;31/03/2024;
5;20240331;1;1;GEL_1741020;0;0;1;;CTP_CKV;1;EUR;551028.68;551028.68;2;31/03/2024;
5;20240331;1;1;GEL_1741029;0;0;1;;CTP_CKV;2;EUR;548945.15;548945.15;2;31/03/2024;
5;20240331;1;1;GEL_1741030;0;0;1;;CTP_CKV;1;EUR;6896783.98;6896783.98;2;31/03/2024;
5;20240331;1;1;GEL_1741039;0;0;1;;CTP_CKV;2;EUR;6896783.98;6896783.98;2;31/03/2024;
5;20240331;1;1;GEL_1741040;0;0;1;;CTP_CKV;1;EUR;100300.00;100300.00;2;31/03/2024;
5;20240331;1;1;GEL_1741049;0;0;1;;CTP_CKV;2;EUR;55164.78;55164.78;2;31/03/2024;
5;20240331;1;1;GEL_1742000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_1742009;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2218000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223121;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223122;0;0;1;;CTP_CKV;2;EUR;44350.00;44350.00;2;31/03/2024;
5;20240331;1;1;GEL_2223123;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223124;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223125;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223130;0;0;1;;CTP_CKV;2;EUR;9910.86;9910.86;2;31/03/2024;
5;20240331;1;1;GEL_2223131;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223132;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223135;0;0;1;;CTP_CKV;2;EUR;5452.28;5452.28;2;31/03/2024;
5;20240331;1;1;GEL_2223136;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223137;0;0;1;;CTP_CKV;2;EUR;133.82;133.82;2;31/03/2024;
5;20240331;1;1;GEL_2223151;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223152;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223153;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223161;0;0;1;;CTP_CKV;2;EUR;61887.03;61887.03;2;31/03/2024;
5;20240331;1;1;GEL_2223162;0;0;1;;CTP_CKV;2;EUR;4439984.43;4439984.43;2;31/03/2024;
5;20240331;1;1;GEL_2223163;0;0;1;;CTP_CKV;2;EUR;586563.48;586563.48;2;31/03/2024;
5;20240331;1;1;GEL_2223164;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223165;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223170;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223171;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223172;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223173;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223174;0;0;1;;CTP_CKV;2;EUR;1358487.64;1358487.64;2;31/03/2024;
5;20240331;1;1;GEL_2223300;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2223310;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2323000;0;0;1;;CTP_CKV;2;EUR;368.19;368.19;2;31/03/2024;
5;20240331;1;1;GEL_2323010;0;0;1;;CTP_CKV;2;EUR;106922.72;106922.72;2;31/03/2024;
5;20240331;1;1;GEL_2323015;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2411100;0;0;1;;CTP_CKV;1;EUR;166980.20;166980.20;2;31/03/2024;
5;20240331;1;1;GEL_2411110;0;0;1;;CTP_CKV;2;EUR;172783.28;172783.28;2;31/03/2024;
5;20240331;1;1;GEL_2411200;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2411210;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2411211;0;0;1;;CTP_CKV;2;EUR;38258.57;38258.57;2;31/03/2024;
5;20240331;1;1;GEL_2411220;0;0;1;;CTP_CKV;2;EUR;985.34;985.34;2;31/03/2024;
5;20240331;1;1;GEL_2411230;0;0;1;;CTP_CKV;2;EUR;6256.63;6256.63;2;31/03/2024;
5;20240331;1;1;GEL_2411240;0;0;1;;CTP_CKV;1;EUR;200.88;200.88;2;31/03/2024;
5;20240331;1;1;GEL_2411250;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2411260;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2411270;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2411280;0;0;1;;CTP_CKV;2;EUR;97439.90;97439.90;2;31/03/2024;
5;20240331;1;1;GEL_2411290;0;0;1;;CTP_CKV;2;EUR;60545.69;60545.69;2;31/03/2024;
5;20240331;1;1;GEL_2411291;0;0;1;;CTP_CKV;2;EUR;13504.27;13504.27;2;31/03/2024;
5;20240331;1;1;GEL_2411295;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2411296;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2411300;0;0;1;;CTP_CKV;2;EUR;1474.65;1474.65;2;31/03/2024;
5;20240331;1;1;GEL_2411310;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2411320;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2411330;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2411400;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2411500;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2412100;0;0;1;;CTP_CKV;1;EUR;132273.52;132273.52;2;31/03/2024;
5;20240331;1;1;GEL_2412150;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2412200;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2412210;0;0;1;;CTP_CKV;2;EUR;96017.43;96017.43;2;31/03/2024;
5;20240331;1;1;GEL_2412300;0;0;1;;CTP_CKV;2;EUR;596333.37;596333.37;2;31/03/2024;
5;20240331;1;1;GEL_2412400;0;0;1;;CTP_CKV;2;EUR;80983.51;80983.51;2;31/03/2024;
5;20240331;1;1;GEL_2412500;0;0;1;;CTP_CKV;2;EUR;286190.97;286190.97;2;31/03/2024;
5;20240331;1;1;GEL_2412510;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2421050;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2421060;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2421100;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2421150;0;0;1;;CTP_CKV;2;EUR;789521.25;789521.25;2;31/03/2024;
5;20240331;1;1;GEL_2421300;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2421400;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2421500;0;0;1;;CTP_CKV;2;EUR;1127852.82;1127852.82;2;31/03/2024;
5;20240331;1;1;GEL_2421501;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2421510;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2421520;0;0;1;;CTP_CKV;2;EUR;141082.74;141082.74;2;31/03/2024;
5;20240331;1;1;GEL_2421600;0;0;1;;CTP_CKV;2;EUR;391084.80;391084.80;2;31/03/2024;
5;20240331;1;1;GEL_2421610;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2421620;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2421630;0;0;1;;CTP_CKV;2;EUR;894886.64;894886.64;2;31/03/2024;
5;20240331;1;1;GEL_2421640;0;0;1;;CTP_CKV;2;EUR;2579.23;2579.23;2;31/03/2024;
5;20240331;1;1;GEL_2421650;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2421655;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2421660;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2421670;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2421700;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2422000;0;0;1;;CTP_CKV;2;EUR;42780.80;42780.80;2;31/03/2024;
5;20240331;1;1;GEL_2422100;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2422300;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2422400;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2423100;0;0;1;;CTP_CKV;2;EUR;23839.15;23839.15;2;31/03/2024;
5;20240331;1;1;GEL_2423110;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2423111;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2423112;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2423113;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2423114;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2423115;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2423116;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2423117;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2423118;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2423119;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2423120;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2423200;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2511000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2531000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2532000;0;0;1;;CTP_CKV;2;EUR;1215496.80;1215496.80;2;31/03/2024;
5;20240331;1;1;GEL_2535000;0;0;1;;CTP_CKV;2;EUR;383388.47;383388.47;2;31/03/2024;
5;20240331;1;1;GEL_2541000;0;0;1;;CTP_CKV;2;EUR;2094722.69;2094722.69;2;31/03/2024;
5;20240331;1;1;GEL_2542000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2611010;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2620000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2730000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2811000;0;0;1;;CTP_CKV;2;EUR;75000000.00;75000000.00;2;31/03/2024;
5;20240331;1;1;GEL_2841000;0;0;1;;CTP_CKV;2;EUR;6138930.73;6138930.73;2;31/03/2024;
5;20240331;1;1;GEL_2842000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2843000;0;0;1;;CTP_CKV;2;EUR;6997020.00;6997020.00;2;31/03/2024;
5;20240331;1;1;GEL_2843100;0;0;1;;CTP_CKV;2;EUR;10765.29;10765.29;2;31/03/2024;
5;20240331;1;1;GEL_2844000;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2844001;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2850000;0;0;1;;CTP_CKV;2;EUR;46169064.69;46169064.69;2;31/03/2024;
5;20240331;1;1;GEL_2850001;0;0;1;;CTP_CKV;1;EUR;0.00;0.00;2;31/03/2024;
5;20240331;1;1;GEL_2860000;0;0;1;;CTP_CKV;2;EUR;3260690.40;3260690.40;2;31/03/2024;
5;20240331;1;1;GEL_2860000;0;0;504;;CTP_CKV;2;EUR;3260690.40;3260690.40;2;31/03/2024;
