STATUS;VALID_ON;LOT_TYPE_FK;IDE_POSITION_REF;TYP_ENTRY_TYPE;DTE_MATURITY;IDE_COUNTERPARTY_REF;IDE_SOURCESYS_REF;IDE_CONTRACT_REF;IDE_INTERNAL_PARTY_REF;IDE_ISSUER_REF;PRD_PRODUCT;TYP_COLLATERAL;TYP_PORTFOLIO;AUDIT_INFO;CDE_RE_NUTS3;CTY_ASSET_LOCATION;TYP_COLL_VAL_APPR;DES_POSTALCODE;TYP_SUBSTITUTION;IDE_COLL_TO_POSITION_REF;TYP_REHYPOTH;TYP_SOLD_REPLEDGED;PER_LE_EXEMPT;IDE_INTERNAL_ONE;IDE_INTERNAL_TWO;IDE_INTERNAL_THREE
5;20240331;1;POS_0951564_HI_01;2;15/10/2034;GRP_0951564;PROGRESS 400LDLN;CON_0951564;CTP_CKV;;601001;120100;0;;BE100;BE;4;1030;;;;;;50,00;50,00;15647
5;20240331;1;POS_0951564_HI_02;2;15/10/2034;GRP_0951564;PROGRESS 400LDLN;CON_0951564;CTP_CKV;;601001;120100;0;;BE100;BE;4;1030;;;;;;50,00;50,00;15646
5;20240331;1;POS_0951565_HI_01;2;15/10/2024;GRP_0951565;PROGRESS 400LDLN;CON_0951565;CTP_CKV;;601001;120100;0;;BE100;BE;4;1030;;;;;;50,00;50,00;15646
5;20240331;1;POS_0951565_HI_02;2;15/10/2024;GRP_0951565;PROGRESS 400LDLN;CON_0951565;CTP_CKV;;601001;120100;0;;BE100;BE;4;1030;;;;;;50,00;50,00;15647
5;20240331;1;POS_0951567_HI_01;2;15/10/2039;GRP_0951567;PROGRESS 400LDLN;CON_0951567;CTP_CKV;;601001;120200;0;;BE241;BE;4;1500;;;;;;100,00;00,00;1106
5;20240331;1;POS_0951571_HI_01;2;15/10/2034;GRP_0951571;PROGRESS 400LDLN;CON_0951571;CTP_CKV;;601001;120200;0;;BE252;BE;4;8680;;;;;;100,00;00,00;1107
5;20240331;1;POS_0951575_HI_01;2;15/04/2035;GRP_0951575;PROGRESS 400LDLN;CON_0951575;CTP_CKV;;601001;120200;0;;BE231;BE;4;9402;;;;;;100,00;00,00;1109
5;20240331;1;POS_0951576_HI_01;2;15/10/2024;GRP_0951576;PROGRESS 400LDLN;CON_0951576;CTP_CKV;;601001;120200;0;;BE327;BE;4;7730;;;;;;100,00;00,00;1110
5;20240331;1;POS_0951580_HI_01;2;15/10/2026;GRP_0951580;PROGRESS 400LDLN;CON_0951580;CTP_CKV;;601001;120200;0;;BE351;BE;4;5537;;;;;;100,00;00,00;1111
5;20240331;1;POS_0951599_HI_01;2;01/11/2031;GRP_0951599;PROGRESS 400LDLN;CON_0951599;CTP_CKV;;601001;120200;0;;BE100;BE;4;1210;;;;;;100,00;00,00;15649
5;20240331;1;POS_0951603_HI_01;2;01/11/2029;GRP_0951603;PROGRESS 400LDLN;CON_0951603;CTP_CKV;;601001;120200;0;;BE254;BE;4;8501;;;;;;100,00;00,00;1114
5;20240331;1;POS_0951612_HI_01;2;01/11/2036;GRP_0951612;PROGRESS 400LDLN;CON_0951612;CTP_CKV;;601001;120100;0;;BE100;BE;4;1070;;;;;;50,00;50,00;15650
5;20240331;1;POS_0951612_HI_02;2;01/11/2036;GRP_0951612;PROGRESS 400LDLN;CON_0951612;CTP_CKV;;601001;120100;0;;BE100;BE;4;1000;;;;;;50,00;50,00;15651
5;20240331;1;POS_0951625_HI_01;2;01/11/2029;GRP_0951625;PROGRESS 400LDLN;CON_0951625;CTP_CKV;;601001;120200;0;;BE231;BE;4;9400;;;;;;100,00;00,00;1119
5;20240331;1;POS_0951631_HI_01;2;15/11/2024;GRP_0951631;PROGRESS 400LDLN;CON_0951631;CTP_CKV;;601001;120200;0;;BE322;BE;4;6060;;;;;;100,00;00,00;1121
5;20240331;1;POS_0951634_HI_01;2;01/11/2026;GRP_0951634;PROGRESS 400LDLN;CON_0951634;CTP_CKV;;601001;120200;0;;BE352;BE;4;5000;;;;;;100,00;00,00;1122
5;20240331;1;POS_0951639_HI_01;2;15/11/2034;GRP_0951639;PROGRESS 400LDLN;CON_0951639;CTP_CKV;;601001;120200;0;;BE335;BE;4;4800;;;;;;100,00;00,00;1123
5;20240331;1;POS_0951643_HI_01;2;15/11/2029;GRP_0951643;PROGRESS 400LDLN;CON_0951643;CTP_CKV;;601001;120200;0;;BE310;BE;4;1367;;;;;;100,00;00,00;1124
5;20240331;1;POS_0951645_HI_01;2;15/11/2029;GRP_0951645;PROGRESS 400LDLN;CON_0951645;CTP_CKV;;601001;120200;0;;BE343;BE;4;6997;;;;;;100,00;00,00;1125
5;20240331;1;POS_0951652_HI_01;2;15/11/2029;GRP_0951652;PROGRESS 400LDLN;CON_0951652;CTP_CKV;;601001;120200;0;;BE323;BE;4;7340;;;;;;100,00;00,00;1129
5;20240331;1;POS_0951658_HI_01;2;01/12/2034;GRP_0951658;PROGRESS 400LDLN;CON_0951658;CTP_CKV;;601001;120200;0;;BE221;BE;4;9300;;;;;;100,00;00,00;1130
5;20240331;1;POS_0951660_HI_01;2;01/12/2024;GRP_0951660;PROGRESS 400LDLN;CON_0951660;CTP_CKV;;601001;120200;0;;BE310;BE;4;1330;;;;;;100,00;00,00;1131
5;20240331;1;POS_0951671_HI_01;2;01/12/2029;GRP_0951671;PROGRESS 400LDLN;CON_0951671;CTP_CKV;;601001;120100;0;;BE100;BE;4;1210;;;;;;50,00;50,00;15652
5;20240331;1;POS_0951674_HI_01;2;01/12/2034;GRP_0951674;PROGRESS 400LDLN;CON_0951674;CTP_CKV;;601001;120200;0;;BE342;BE;4;6600;;;;;;100,00;00,00;1133
5;20240331;1;POS_0951691_HI_01;2;15/12/2039;GRP_0951691;PROGRESS 400LDLN;CON_0951691;CTP_CKV;;601001;120200;0;;BE335;BE;4;4801;;;;;;100,00;00,00;1136
5;20240331;1;POS_0951692_HI_01;2;15/12/2034;GRP_0951692;PROGRESS 400LDLN;CON_0951692;CTP_CKV;;601001;120200;0;;BE100;BE;4;1030;;;;;;100,00;00,00;15653
5;20240331;1;POS_0951692_HI_02;2;15/12/2034;GRP_0951692;PROGRESS 400LDLN;CON_0951692;CTP_CKV;;601001;120200;0;;BE100;BE;4;1030;;;;;;100,00;00,00;15654
5;20240331;1;POS_0951696_HI_01;2;15/12/2039;GRP_0951696;PROGRESS 400LDLN;CON_0951696;CTP_CKV;;601001;120200;0;;BE100;BE;4;1083;;;;;;100,00;00,00;1138
5;20240331;1;POS_0951696_HI_02;2;15/12/2039;GRP_0951696;PROGRESS 400LDLN;CON_0951696;CTP_CKV;;601001;120100;0;;BE100;BE;4;1081;;;;;;50,00;50,00;15655
5;20240331;1;POS_0951702_HI_01;2;15/12/2025;GRP_0951702;PROGRESS 400LDLN;CON_0951702;CTP_CKV;;601001;120200;0;;BE254;BE;4;8530;;;;;;100,00;00,00;1139
5;20240331;1;POS_0951703_HI_01;2;15/12/2024;GRP_0951703;PROGRESS 400LDLN;CON_0951703;CTP_CKV;;601001;120200;0;;BE345;BE;4;6741;;;;;;100,00;00,00;1140
5;20240331;1;POS_0951708_HI_01;2;15/12/2029;GRP_0951708;PROGRESS 400LDLN;CON_0951708;CTP_CKV;;601001;120200;0;;BE327;BE;4;7500;;;;;;100,00;00,00;1141
5;20240331;1;POS_0951718_HI_01;2;15/12/2029;GRP_0951718;PROGRESS 400LDLN;CON_0951718;CTP_CKV;;601001;120200;0;;BE335;BE;4;4802;;;;;;100,00;00,00;1144
5;20240331;1;POS_0951721_HI_01;2;15/12/2025;GRP_0951721;PROGRESS 400LDLN;CON_0951721;CTP_CKV;;601001;120200;0;;BE251;BE;4;8211;;;;;;100,00;00,00;1145
5;20240331;1;POS_0951726_HI_01;2;01/01/2025;GRP_0951726;PROGRESS 400LDLN;CON_0951726;CTP_CKV;;601001;120200;0;;BE322;BE;4;6041;;;;;;100,00;00,00;1146
5;20240331;1;POS_0951727_HI_01;2;01/01/2028;GRP_0951727;PROGRESS 400LDLN;CON_0951727;CTP_CKV;;601001;120200;0;;BE223;BE;4;3740;;;;;;100,00;00,00;1147
5;20240331;1;POS_0951728_HI_01;2;01/01/2028;GRP_0951728;PROGRESS 400LDLN;CON_0951728;CTP_CKV;;601001;120200;0;;BE332;BE;4;4051;;;;;;100,00;00,00;1148
5;20240331;1;POS_0951736_HI_01;2;01/01/2030;GRP_0951736;PROGRESS 400LDLN;CON_0951736;CTP_CKV;;601001;120200;0;;BE325;BE;4;7070;;;;;;100,00;00,00;1150
5;20240331;1;POS_0951738_HI_01;2;01/01/2025;GRP_0951738;PROGRESS 400LDLN;CON_0951738;CTP_CKV;;601001;120200;0;;BE242;BE;4;3020;;;;;;100,00;00,00;1151
5;20240331;1;POS_0951743_HI_01;2;01/01/2030;GRP_0951743;PROGRESS 400LDLN;CON_0951743;CTP_CKV;;601001;120200;0;;BE100;BE;4;1000;;;;;;100,00;00,00;15656
5;20240331;1;POS_0951743_HI_02;2;01/01/2030;GRP_0951743;PROGRESS 400LDLN;CON_0951743;CTP_CKV;;601001;120200;0;;BE100;BE;4;1160;;;;;;100,00;00,00;15657
5;20240331;1;POS_0951745_HI_01;2;01/05/2030;GRP_0951745;PROGRESS 400LDLN;CON_0951745;CTP_CKV;;601001;120200;0;;BE254;BE;4;8530;;;;;;100,00;00,00;1152
5;20240331;1;POS_0951747_HI_01;2;01/01/2031;GRP_0951747;PROGRESS 400LDLN;CON_0951747;CTP_CKV;;601001;120100;0;;BE351;BE;4;5561;;;;;;00,00;100,00;15658
5;20240331;1;POS_0951751_HI_01;2;01/01/2027;GRP_0951751;PROGRESS 400LDLN;CON_0951751;CTP_CKV;;601001;120200;0;;BE256;BE;4;8870;;;;;;100,00;00,00;1154
5;20240331;1;POS_0951753_HI_01;2;01/01/2025;GRP_0951753;PROGRESS 400LDLN;CON_0951753;CTP_CKV;;601001;120200;0;;BE352;BE;4;5310;;;;;;100,00;00,00;1155
5;20240331;1;POS_0951763_HI_01;2;01/01/2024;GRP_0951763;PROGRESS 400LDLN;CON_0951763;CTP_CKV;;601001;120200;0;;BE332;BE;4;4100;;;;;;100,00;00,00;1156
5;20240331;1;POS_0951767_HI_01;2;15/01/2030;GRP_0951767;PROGRESS 400LDLN;CON_0951767;CTP_CKV;;601001;120200;0;;BE241;BE;4;1601;;;;;;100,00;00,00;15659
5;20240331;1;POS_0951774_HI_01;2;15/01/2030;GRP_0951774;PROGRESS 400LDLN;CON_0951774;CTP_CKV;;601001;120200;0;;BE222;BE;4;3530;;;;;;100,00;00,00;1157
5;20240331;1;POS_0951776_HI_01;2;15/01/2025;GRP_0951776;PROGRESS 400LDLN;CON_0951776;CTP_CKV;;601001;120200;0;;BE257;BE;4;8850;;;;;;100,00;00,00;1158
5;20240331;1;POS_0951778_HI_01;2;15/01/2030;GRP_0951778;PROGRESS 400LDLN;CON_0951778;CTP_CKV;;601001;120200;0;;BE234;BE;4;9040;;;;;;100,00;00,00;1160
5;20240331;1;POS_0951784_HI_01;2;15/01/2030;GRP_0951784;PROGRESS 400LDLN;CON_0951784;CTP_CKV;;601001;120200;0;;BE254;BE;4;8500;;;;;;100,00;00,00;1162
5;20240331;1;POS_0951799_HI_01;2;01/02/2030;GRP_0951799;PROGRESS 400LDLN;CON_0951799;CTP_CKV;;601001;120200;0;;BE100;BE;4;1090;;;;;;100,00;00,00;1163
5;20240331;1;POS_0951806_HI_01;2;01/02/2035;GRP_0951806;PROGRESS 400LDLN;CON_0951806;CTP_CKV;;601001;120200;0;;BE310;BE;4;1300;;;;;;100,00;00,00;1167
5;20240331;1;POS_0951810_HI_01;2;01/02/2030;GRP_0951810;PROGRESS 400LDLN;CON_0951810;CTP_CKV;;601001;120200;0;;BE332;BE;4;4100;;;;;;100,00;00,00;1168
5;20240331;1;POS_0951814_HI_01;2;01/02/2035;GRP_0951814;PROGRESS 400LDLN;CON_0951814;CTP_CKV;;601001;120200;0;;BE352;BE;4;5646;;;;;;100,00;00,00;1169
5;20240331;1;POS_0951816_HI_01;2;01/02/2035;GRP_0951816;PROGRESS 400LDLN;CON_0951816;CTP_CKV;;601001;120200;0;;BE310;BE;4;1370;;;;;;100,00;00,00;1170
5;20240331;1;POS_0951818_HI_01;2;01/02/2035;GRP_0951818;PROGRESS 400LDLN;CON_0951818;CTP_CKV;;601001;120200;0;;BE332;BE;4;4020;;;;;;100,00;00,00;1171
5;20240331;1;POS_0951822_HI_01;2;15/02/2025;GRP_0951822;PROGRESS 400LDLN;CON_0951822;CTP_CKV;;601001;120100;0;;BE322;BE;4;6200;;;;;;50,00;50,00;15660
5;20240331;1;POS_0951837_HI_01;2;15/02/2025;GRP_0951837;PROGRESS 400LDLN;CON_0951837;CTP_CKV;;601001;120200;0;;BE322;BE;4;6230;;;;;;100,00;00,00;1174
5;20240331;1;POS_0951844_HI_01;2;15/02/2030;GRP_0951844;PROGRESS 400LDLN;CON_0951844;CTP_CKV;;601001;120200;0;;BE221;BE;4;3540;;;;;;100,00;00,00;1178
5;20240331;1;POS_0951854_HI_01;2;01/03/2030;GRP_0951854;PROGRESS 400LDLN;CON_0951854;CTP_CKV;;601001;120200;0;;BE342;BE;4;6061;;;;;;100,00;00,00;1180
5;20240331;1;POS_0951854_HI_02;2;01/03/2030;GRP_0951854;PROGRESS 400LDLN;CON_0951854;CTP_CKV;;601001;120200;0;;BE322;BE;4;6010;;;;;;100,00;00,00;1181
5;20240331;1;POS_0951854_HI_03;2;01/03/2030;GRP_0951854;PROGRESS 400LDLN;CON_0951854;CTP_CKV;;601001;120200;0;;BE322;BE;4;6030;;;;;;100,00;00,00;1182
5;20240331;1;POS_0951864_HI_01;2;15/03/2040;GRP_0951864;PROGRESS 400LDLN;CON_0951864;CTP_CKV;;601001;120200;0;;BE332;BE;4;4680;;;;;;100,00;00,00;1183
5;20240331;1;POS_0951864_HI_02;2;15/03/2040;GRP_0951864;PROGRESS 400LDLN;CON_0951864;CTP_CKV;;601001;120200;0;;BE332;BE;4;4680;;;;;;100,00;00,00;1184
5;20240331;1;POS_0951867_HI_01;2;15/03/2029;GRP_0951867;PROGRESS 400LDLN;CON_0951867;CTP_CKV;;601001;120200;0;;BE231;BE;4;9450;;;;;;100,00;00,00;1186
5;20240331;1;POS_0951873_HI_01;2;15/03/2037;GRP_0951873;PROGRESS 400LDLN;CON_0951873;CTP_CKV;;601001;120200;0;;BE322;BE;4;6031;;;;;;100,00;00,00;1189
5;20240331;1;POS_0951873_HI_02;2;15/03/2037;GRP_0951873;PROGRESS 400LDLN;CON_0951873;CTP_CKV;;601001;120200;0;;BE322;BE;4;6031;;;;;;100,00;00,00;1190
5;20240331;1;POS_0951880_HI_01;2;01/04/2035;GRP_0951880;PROGRESS 400LDLN;CON_0951880;CTP_CKV;;601001;120100;0;;BE335;BE;4;4820;;;;;;50,00;50,00;15665
5;20240331;1;POS_0951880_HI_02;2;01/04/2035;GRP_0951880;PROGRESS 400LDLN;CON_0951880;CTP_CKV;;601001;120200;0;;BE335;BE;4;4820;;;;;;100,00;00,00;1193
5;20240331;1;POS_0951882_HI_01;2;01/04/2040;GRP_0951882;PROGRESS 400LDLN;CON_0951882;CTP_CKV;;601001;120200;0;;BE234;BE;4;9050;;;;;;100,00;00,00;1194
5;20240331;1;POS_0951885_HI_01;2;01/04/2025;GRP_0951885;PROGRESS 400LDLN;CON_0951885;CTP_CKV;;601001;120200;0;;BE335;BE;4;4652;;;;;;100,00;00,00;1195
5;20240331;1;POS_0951887_HI_01;2;01/07/2025;GRP_0951887;PROGRESS 400LDLN;CON_0951887;CTP_CKV;;601001;120200;0;;BE213;BE;4;2200;;;;;;100,00;00,00;1196
5;20240331;1;POS_0951894_HI_01;2;01/04/2030;GRP_0951894;PROGRESS 400LDLN;CON_0951894;CTP_CKV;;601001;120200;0;;BE221;BE;4;3550;;;;;;100,00;00,00;1198
5;20240331;1;POS_0951895_HI_01;2;01/04/2030;GRP_0951895;PROGRESS 400LDLN;CON_0951895;CTP_CKV;;601001;120200;0;;BE253;BE;4;8940;;;;;;100,00;00,00;1199
5;20240331;1;POS_0951909_HI_01;2;01/05/2030;GRP_0951909;PROGRESS 400LDLN;CON_0951909;CTP_CKV;;601001;120200;0;;BE322;BE;4;6001;;;;;;100,00;00,00;1201
5;20240331;1;POS_0951912_HI_01;2;01/03/2039;GRP_0951912;PROGRESS 400LDLN;CON_0951912;CTP_CKV;;601001;120200;0;;BE323;BE;4;7080;;;;;;100,00;00,00;1202
5;20240331;1;POS_0951923_HI_01;2;01/05/2025;GRP_0951923;PROGRESS 400LDLN;CON_0951923;CTP_CKV;;601001;120200;0;;BE351;BE;4;5360;;;;;;100,00;00,00;1206
5;20240331;1;POS_0951925_HI_01;2;01/05/2030;GRP_0951925;PROGRESS 400LDLN;CON_0951925;CTP_CKV;;601001;120200;0;;BE352;BE;4;5070;;;;;;100,00;00,00;1207
5;20240331;1;POS_0951942_HI_01;2;01/06/2030;GRP_0951942;PROGRESS 400LDLN;CON_0951942;CTP_CKV;;601001;120200;0;;BE100;BE;4;1082;;;;;;100,00;00,00;1210
5;20240331;1;POS_0952069_HI_01;2;31/12/2019;GRP_0952069;PROGRESS 400LDLN;CON_0952069;CTP_CKV;;601001;120200;0;;BE222;BE;4;3930;;;;;;50,00;50,00;1221
5;20240331;1;POS_0952075_HI_01;2;30/10/2033;GRP_0952075;PROGRESS 400LDLN;CON_0952075;CTP_CKV;;601001;120200;0;;BE211;BE;4;2960;;;;;;50,00;50,00;1222
5;20240331;1;POS_0952136_HI_01;2;30/08/2026;GRP_0952136;PROGRESS 400LDLN;CON_0952136;CTP_CKV;;601001;120200;0;;BE221;BE;4;3600;;;;;;50,00;50,00;1236
5;20240331;1;POS_0952155_HI_01;2;01/10/2037;GRP_0952155;PROGRESS 400LDLN;CON_0952155;CTP_CKV;;601001;120200;0;;BE242;BE;4;3220;;;;;;100,00;00,00;1242
5;20240331;1;POS_0952159_HI_01;2;01/06/2025;GRP_0952159;PROGRESS 400LDLN;CON_0952159;CTP_CKV;;601001;120200;0;;BE322;BE;4;7160;;;;;;100,00;00,00;1244
5;20240331;1;POS_0952161_HI_01;2;01/06/2036;GRP_0952161;PROGRESS 400LDLN;CON_0952161;CTP_CKV;;601001;120200;0;;BE323;BE;4;7080;;;;;;100,00;00,00;1246
5;20240331;1;POS_0952163_HI_01;2;01/07/2030;GRP_0952163;PROGRESS 400LDLN;CON_0952163;CTP_CKV;;601001;120100;0;;BE100;BE;4;1210;;;;;;50,00;50,00;15677
5;20240331;1;POS_0952163_HI_02;2;01/07/2030;GRP_0952163;PROGRESS 400LDLN;CON_0952163;CTP_CKV;;601001;120200;0;;BE100;BE;4;1030;;;;;;100,00;00,00;1247
5;20240331;1;POS_0952164_HI_01;2;01/07/2025;GRP_0952164;PROGRESS 400LDLN;CON_0952164;CTP_CKV;;601001;120200;0;;BE335;BE;4;4910;;;;;;100,00;00,00;1248
5;20240331;1;POS_0952169_HI_01;2;19/02/2027;GRP_0952169;PROGRESS 400LDLN;CON_0952169;CTP_CKV;;601001;120200;0;;BE211;BE;4;2180;;;;;;100,00;00,00;1249
5;20240331;1;POS_0952170_HI_01;2;01/07/2040;GRP_0952170;PROGRESS 400LDLN;CON_0952170;CTP_CKV;;601001;120200;0;;BE221;BE;4;3600;;;;;;100,00;00,00;1250
5;20240331;1;POS_0952172_HI_01;2;01/07/2025;GRP_0952172;PROGRESS 400LDLN;CON_0952172;CTP_CKV;;601001;120200;0;;BE241;BE;4;1785;;;;;;100,00;00,00;1251
5;20240331;1;POS_0952177_HI_01;2;01/07/2030;GRP_0952177;PROGRESS 400LDLN;CON_0952177;CTP_CKV;;601001;120200;0;;BE322;BE;4;6060;;;;;;100,00;00,00;1252
5;20240331;1;POS_0952192_HI_01;2;01/08/2030;GRP_0952192;PROGRESS 400LDLN;CON_0952192;CTP_CKV;;601001;120200;0;;BE256;BE;4;8870;;;;;;100,00;00,00;1254
5;20240331;1;POS_0952205_HI_01;2;01/08/2035;GRP_0952205;PROGRESS 400LDLN;CON_0952205;CTP_CKV;;601001;120200;0;;BE332;BE;4;4340;;;;;;100,00;00,00;1255
5;20240331;1;POS_0952206_HI_01;2;01/08/2025;GRP_0952206;PROGRESS 400LDLN;CON_0952206;CTP_CKV;;601001;120100;0;;BE211;BE;4;2600;;;;;;50,00;50,00;15678
5;20240331;1;POS_0952214_HI_01;2;19/08/2030;GRP_0952214;PROGRESS 400LDLN;CON_0952214;CTP_CKV;;601001;120200;0;;BE241;BE;4;1702;;;;;;100,00;00,00;1256
5;20240331;1;POS_0952229_HI_01;2;01/09/2030;GRP_0952229;PROGRESS 400LDLN;CON_0952229;CTP_CKV;;601001;120200;0;;BE335;BE;4;1420;;;;;;100,00;00,00;1258
5;20240331;1;POS_0952230_HI_01;2;01/09/2035;GRP_0952230;PROGRESS 400LDLN;CON_0952230;CTP_CKV;;601001;120200;0;;BE100;BE;4;1140;;;;;;100,00;00,00;1259
5;20240331;1;POS_0952231_HI_01;2;01/09/2035;GRP_0952231;PROGRESS 400LDLN;CON_0952231;CTP_CKV;;601001;120200;0;;BE221;BE;4;3971;;;;;;100,00;00,00;1260
5;20240331;1;POS_0952254_HI_01;2;01/10/2030;GRP_0952254;PROGRESS 400LDLN;CON_0952254;CTP_CKV;;601001;120200;0;;BE324;BE;4;7700;;;;;;100,00;00,00;1265
5;20240331;1;POS_0952271_HI_01;2;01/06/2031;GRP_0952271;PROGRESS 400LDLN;CON_0952271;CTP_CKV;;601001;120200;0;;BE242;BE;4;2100;;;;;;100,00;00,00;1266
5;20240331;1;POS_0952272_HI_01;2;01/11/2030;GRP_0952272;PROGRESS 400LDLN;CON_0952272;CTP_CKV;;601001;120200;0;;BE223;BE;4;3630;;;;;;100,00;00,00;1267
5;20240331;1;POS_0952272_HI_02;2;01/11/2030;GRP_0952272;PROGRESS 400LDLN;CON_0952272;CTP_CKV;;601001;120200;0;;BE223;BE;4;3630;;;;;;100,00;00,00;1268
5;20240331;1;POS_0952272_HI_03;2;01/11/2030;GRP_0952272;PROGRESS 400LDLN;CON_0952272;CTP_CKV;;601001;120100;0;;BE223;BE;4;3630;;;;;;00,00;100,00;15679
5;20240331;1;POS_0952273_HI_01;2;01/11/2025;GRP_0952273;PROGRESS 400LDLN;CON_0952273;CTP_CKV;;601001;120200;0;;BE332;BE;4;4100;;;;;;100,00;00,00;1269
5;20240331;1;POS_0952278_HI_01;2;01/09/2033;GRP_0952278;PROGRESS 400LDLN;CON_0952278;CTP_CKV;;601001;120200;0;;BE211;BE;4;2845;;;;;;100,00;00,00;1270
5;20240331;1;POS_0952288_HI_01;2;01/12/2040;GRP_0952288;PROGRESS 400LDLN;CON_0952288;CTP_CKV;;601001;120200;0;;BE211;BE;4;2840;;;;;;100,00;00,00;1271
5;20240331;1;POS_0952290_HI_01;2;01/03/2042;GRP_0952290;PROGRESS 400LDLN;CON_0952290;CTP_CKV;;601001;120200;0;;BE332;BE;4;4000;;;;;;100,00;00,00;1272
5;20240331;1;POS_0952293_HI_01;2;01/12/2040;GRP_0952293;PROGRESS 400LDLN;CON_0952293;CTP_CKV;;601001;120200;0;;BE211;BE;4;2910;;;;;;100,00;00,00;1273
5;20240331;1;POS_0952306_HI_01;2;01/12/2040;GRP_0952306;PROGRESS 400LDLN;CON_0952306;CTP_CKV;;601001;120200;0;;BE100;BE;4;1070;;;;;;100,00;00,00;15680
5;20240331;1;POS_0952314_HI_01;2;01/01/2026;GRP_0952314;PROGRESS 400LDLN;CON_0952314;CTP_CKV;;601001;120200;0;;BE324;BE;4;7700;;;;;;100,00;00,00;1276
5;20240331;1;POS_0952320_HI_01;2;01/01/2026;GRP_0952320;PROGRESS 400LDLN;CON_0952320;CTP_CKV;;601001;120200;0;;BE223;BE;4;3770;;;;;;100,00;00,00;1278
5;20240331;1;POS_0952328_HI_01;2;06/02/2031;GRP_0952328;PROGRESS 400LDLN;CON_0952328;CTP_CKV;;601001;120200;0;;BE242;BE;4;3020;;;;;;100,00;00,00;1282
5;20240331;1;POS_0952336_HI_01;2;01/02/2041;GRP_0952336;PROGRESS 400LDLN;CON_0952336;CTP_CKV;;601001;120200;0;;BE326;BE;4;7134;;;;;;100,00;00,00;1283
5;20240331;1;POS_0952336_HI_02;2;01/02/2041;GRP_0952336;PROGRESS 400LDLN;CON_0952336;CTP_CKV;;601001;120200;0;;BE326;BE;4;7134;;;;;;100,00;00,00;1284
5;20240331;1;POS_0952338_HI_01;2;01/02/2041;GRP_0952338;PROGRESS 400LDLN;CON_0952338;CTP_CKV;;601001;120200;0;;BE335;BE;4;4821;;;;;;100,00;00,00;1285
5;20240331;1;POS_0952341_HI_01;2;01/03/2031;GRP_0952341;PROGRESS 400LDLN;CON_0952341;CTP_CKV;;601001;120200;0;;BE221;BE;4;1730;;;;;;100,00;00,00;1286
5;20240331;1;POS_0952342_HI_01;2;01/03/2026;GRP_0952342;PROGRESS 400LDLN;CON_0952342;CTP_CKV;;601001;120200;0;;BE235;BE;4;9600;;;;;;100,00;00,00;1287
5;20240331;1;POS_0952342_HI_02;2;01/03/2026;GRP_0952342;PROGRESS 400LDLN;CON_0952342;CTP_CKV;;601001;120100;0;;BE235;BE;4;9600;;;;;;00,00;100,00;15682
5;20240331;1;POS_0952349_HI_01;2;01/03/2031;GRP_0952349;PROGRESS 400LDLN;CON_0952349;CTP_CKV;;601001;120200;0;;BE213;BE;4;2340;;;;;;100,00;00,00;1290
5;20240331;1;POS_0952355_HI_01;2;01/03/2036;GRP_0952355;PROGRESS 400LDLN;CON_0952355;CTP_CKV;;601001;120200;0;;BE323;BE;4;7011;;;;;;100,00;00,00;1291
5;20240331;1;POS_0952355_HI_02;2;01/03/2036;GRP_0952355;PROGRESS 400LDLN;CON_0952355;CTP_CKV;;601001;120200;0;;BE323;BE;4;7011;;;;;;100,00;00,00;1292
5;20240331;1;POS_0952355_HI_03;2;01/03/2036;GRP_0952355;PROGRESS 400LDLN;CON_0952355;CTP_CKV;;601001;120200;0;;BE323;BE;4;7011;;;;;;100,00;00,00;1293
5;20240331;1;POS_0952356_HI_01;2;01/03/2036;GRP_0952356;PROGRESS 400LDLN;CON_0952356;CTP_CKV;;601001;120200;0;;BE231;BE;4;9506;;;;;;100,00;00,00;1294
5;20240331;1;POS_0952357_HI_01;2;01/03/2041;GRP_0952357;PROGRESS 400LDLN;CON_0952357;CTP_CKV;;601001;120100;0;;BE326;BE;4;7130;;;;;;50,00;50,00;15683
5;20240331;1;POS_0952357_HI_02;2;01/03/2041;GRP_0952357;PROGRESS 400LDLN;CON_0952357;CTP_CKV;;601001;120100;0;;BE326;BE;4;7130;;;;;;00,00;100,00;15684
5;20240331;1;POS_0952357_HI_03;2;01/03/2041;GRP_0952357;PROGRESS 400LDLN;CON_0952357;CTP_CKV;;601001;120200;0;;BE322;BE;4;7170;;;;;;100,00;00,00;1295
5;20240331;1;POS_0952357_HI_04;2;01/03/2041;GRP_0952357;PROGRESS 400LDLN;CON_0952357;CTP_CKV;;601001;120100;0;;BE326;BE;4;7130;;;;;;50,00;50,00;15685
5;20240331;1;POS_0952381_HI_01;2;01/04/2036;GRP_0952381;PROGRESS 400LDLN;CON_0952381;CTP_CKV;;601001;120200;0;;BE223;BE;4;3630;;;;;;100,00;00,00;1300
5;20240331;1;POS_0952382_HI_01;2;01/04/2041;GRP_0952382;PROGRESS 400LDLN;CON_0952382;CTP_CKV;;601001;120200;0;;BE258;BE;4;8670;;;;;;100,00;00,00;15686
5;20240331;1;POS_0952382_HI_02;2;01/04/2041;GRP_0952382;PROGRESS 400LDLN;CON_0952382;CTP_CKV;;601001;120200;0;;BE335;BE;4;9660;;;;;;100,00;00,00;1301
